start,end,keyDownNormal,keyDownDel,keyDownCtrl,keyDownNav,state
1371379417403,1371379417903,2,0,0,0,H3
1371379417903,1371379418403,3,0,0,0,H3
1371379418403,1371379418903,3,0,0,0,H3
1371379418903,1371379419403,4,0,0,0,H3
1371379419403,1371379419903,3,0,0,0,H3
1371379419903,1371379420403,1,0,0,0,H3
1371379420403,1371379420903,0,1,0,0,H4
1371379420903,1371379421403,0,3,0,0,H4
1371379421403,1371379421903,2,0,0,0,H3
1371379421903,1371379422403,1,0,0,0,H3
1371379422403,1371379422903,1,0,0,0,H3
1371379422903,1371379423403,0,0,0,0,H2
1371379423403,1371379423903,0,0,0,0,H2
1371379423903,1371379424403,1,0,0,0,H3
1371379424403,1371379424903,3,0,0,0,H3
1371379424903,1371379425403,4,0,0,0,H3
1371379425403,1371379425903,0,0,0,0,H2
1371379425903,1371379426403,0,0,0,0,H2
1371379426403,1371379426903,0,0,0,0,H2
1371379426903,1371379427403,0,0,0,0,H2
1371379427403,1371379427903,0,0,0,0,H2
1371379427903,1371379428403,1,0,0,0,H3
1371379428403,1371379428903,2,0,0,0,H3
1371379428903,1371379429403,2,0,0,0,H3
1371379429403,1371379429903,1,0,0,0,H3
1371379429903,1371379430403,0,0,0,0,H2
1371379430403,1371379430903,0,1,0,0,H4
1371379430903,1371379431403,0,5,0,0,H4
1371379431403,1371379431903,0,6,0,0,H4
1371379431903,1371379432403,0,6,0,0,H4
1371379432403,1371379432903,0,5,0,0,H4
1371379432903,1371379433403,0,6,0,0,H4
1371379433403,1371379433903,0,3,0,0,H4
1371379433903,1371379434403,0,1,0,0,H4
1371379434403,1371379434903,0,0,0,0,H2
1371379434903,1371379435403,0,0,0,0,H2
1371379435403,1371379435903,0,0,0,0,H2
1371379435903,1371379436403,0,0,0,0,H2
1371379436403,1371379436903,0,0,0,0,H2
1371379436903,1371379437403,0,0,0,0,H2
1371379437403,1371379437903,0,0,0,0,H2
1371379437903,1371379438403,0,0,0,0,H2
1371379438403,1371379438903,0,0,0,0,H2
1371379438903,1371379439403,0,0,0,0,H2
1371379439403,1371379439903,0,0,0,0,H2
1371379439903,1371379440403,0,0,0,0,H2
1371379440403,1371379440903,0,0,0,0,H2
1371379440903,1371379441403,0,0,0,0,H2
1371379441403,1371379441903,0,0,0,0,H2
1371379441903,1371379442403,0,0,0,0,H2
1371379442403,1371379442903,0,0,0,0,H2
1371379442903,1371379443403,0,0,0,0,H2
1371379443403,1371379443903,0,0,0,0,H2
1371379443903,1371379444403,0,0,0,0,H2
1371379444403,1371379444903,0,0,0,0,H2
1371379444903,1371379445403,0,0,0,0,H2
1371379445403,1371379445903,0,1,0,0,H4
1371379445903,1371379446403,0,0,0,0,H2
1371379446403,1371379446903,0,0,0,0,H2
1371379446903,1371379447403,0,0,0,0,H2
1371379447403,1371379447903,0,0,0,0,H2
1371379447903,1371379448403,0,0,0,0,H2
1371379448403,1371379448903,0,0,0,0,H2
1371379448903,1371379449403,0,0,0,0,H2
1371379449403,1371379449903,1,0,0,0,H3
1371379449903,1371379450403,3,0,0,0,H3
1371379450403,1371379450903,0,0,0,0,H2
1371379450903,1371379451403,0,0,0,0,H2
1371379451403,1371379451903,0,0,0,0,H2
1371379451903,1371379452403,0,0,0,0,H2
1371379452403,1371379452903,0,1,0,0,H4
1371379452903,1371379453403,0,0,0,0,H2
1371379453403,1371379453903,0,0,0,0,H2
1371379453903,1371379454403,0,0,0,0,H2
1371379454403,1371379454903,0,0,0,0,H2
1371379454903,1371379455403,0,0,0,0,H2
1371379455403,1371379455903,0,0,0,0,H2
1371379455903,1371379456403,0,0,0,0,H2
1371379456403,1371379456903,0,0,0,0,H2
1371379456903,1371379457403,0,0,0,0,H2
1371379457403,1371379457903,0,0,0,0,H2
1371379457903,1371379458403,0,0,0,0,H2
1371379458403,1371379458903,0,0,0,0,H2
1371379458903,1371379459403,0,0,0,0,H2
1371379459403,1371379459903,0,0,0,0,H2
1371379459903,1371379460403,0,0,0,0,H2
1371379460403,1371379460903,0,0,0,0,H2
1371379460903,1371379461403,0,0,0,0,H2
1371379461403,1371379461903,0,0,0,0,H2
1371379461903,1371379462403,0,0,0,0,H2
1371379462403,1371379462903,0,0,0,0,H2
1371379462903,1371379463403,0,0,0,0,H2
1371379463403,1371379463903,0,0,0,0,H2
1371379463903,1371379464403,0,0,0,0,H2
1371379464403,1371379464903,0,1,0,0,H4
1371379464903,1371379465403,2,0,0,0,H3
1371379465403,1371379465903,5,0,0,0,H3
1371379465903,1371379466403,3,0,0,0,H3
1371379466403,1371379466903,2,0,0,0,H3
1371379466903,1371379467403,1,0,0,0,H3
1371379467403,1371379467903,1,0,0,0,H3
1371379467903,1371379468403,0,0,0,0,H2
1371379468403,1371379468903,0,0,0,0,H2
1371379468903,1371379469403,0,0,0,0,H2
1371379469403,1371379469903,0,0,0,0,H2
1371379469903,1371379470403,0,0,0,0,H2
1371379470403,1371379470903,0,0,0,0,H2
1371379470903,1371379471403,0,0,0,0,H2
1371379471403,1371379471903,0,0,0,0,H2
1371379471903,1371379472403,0,0,0,0,H2
1371379472403,1371379472903,0,0,0,0,H2
1371379472903,1371379473403,4,0,0,0,H3
1371379473403,1371379473903,1,0,0,0,H3
1371379473903,1371379474403,0,0,0,0,H2
1371379474403,1371379474903,0,2,0,0,H4
1371379474903,1371379475403,0,3,0,0,H4
1371379475403,1371379475903,0,1,0,0,H4
1371379475903,1371379476403,2,0,0,0,H3
1371379476403,1371379476903,2,0,0,0,H3
1371379476903,1371379477403,0,0,0,0,H2
1371379477403,1371379477903,1,0,0,0,H3
1371379477903,1371379478403,0,0,0,0,H2
1371379478403,1371379478903,0,0,0,0,H2
1371379478903,1371379479403,0,0,0,0,H2
1371379479403,1371379479903,0,0,0,0,H2
1371379479903,1371379480403,0,0,0,0,H2
1371379480403,1371379480903,0,0,0,0,H2
1371379480903,1371379481403,2,0,0,0,H3
1371379481403,1371379481903,4,0,0,0,H3
1371379481903,1371379482403,0,0,0,0,H2
1371379482403,1371379482903,0,0,0,0,H2
1371379482903,1371379483403,1,0,0,0,H3
1371379483403,1371379483903,0,0,0,0,H2
1371379483903,1371379484403,0,0,0,0,H2
1371379484403,1371379484903,0,0,0,0,H2
1371379484903,1371379485403,0,0,0,0,H2
1371379485403,1371379485903,0,0,0,0,H2
1371379485903,1371379486403,0,0,0,0,H2
1371379486403,1371379486903,0,0,0,0,H2
1371379486903,1371379487403,0,0,0,0,H2
1371379487403,1371379487903,0,0,0,0,H2
1371379487903,1371379488403,0,0,0,0,H2
1371379488403,1371379488903,0,0,0,0,H2
1371379488903,1371379489403,0,0,0,0,H2
1371379489403,1371379489903,0,0,0,0,H2
1371379489903,1371379490403,0,0,0,0,H2
1371379490403,1371379490903,0,0,0,0,H2
1371379490903,1371379491403,0,0,0,0,H2
1371379491403,1371379491903,0,0,0,0,H2
1371379491903,1371379492403,0,0,0,0,H2
1371379492403,1371379492903,0,2,0,0,H4
1371379492903,1371379493403,1,2,0,0,H4
1371379493403,1371379493903,2,1,0,0,H4
1371379493903,1371379494403,1,2,0,0,H4
1371379494403,1371379494903,3,0,0,0,H3
1371379494903,1371379495403,3,0,0,0,H3
1371379495403,1371379495903,1,0,0,0,H3
1371379495903,1371379496403,2,0,0,0,H3
1371379496403,1371379496903,3,0,0,0,H3
1371379496903,1371379497403,3,0,0,0,H3
1371379497403,1371379497903,0,0,0,0,H2
1371379497903,1371379498403,0,0,0,0,H2
1371379498403,1371379498903,0,0,0,0,H2
1371379498903,1371379499403,0,0,0,0,H2
1371379499403,1371379499903,0,0,0,0,H2
1371379499903,1371379500403,0,0,0,0,H2
1371379500403,1371379500903,0,0,0,0,H2
1371379500903,1371379501403,0,0,0,0,H2
1371379501403,1371379501903,0,0,0,0,H2
1371379501903,1371379502403,0,0,0,0,H2
1371379502403,1371379502903,0,0,0,0,H2
1371379502903,1371379503403,0,0,0,0,H2
1371379503403,1371379503903,0,0,0,0,H2
1371379503903,1371379504403,0,0,0,0,H2
1371379504403,1371379504903,0,0,0,0,H2
1371379504903,1371379505403,0,0,0,0,H2
1371379505403,1371379505903,0,0,0,0,H2
1371379505903,1371379506403,0,0,0,0,H2
1371379506403,1371379506903,0,0,0,0,H2
1371379506903,1371379507403,0,0,0,0,H2
1371379507403,1371379507903,0,0,0,0,H2
1371379507903,1371379508403,0,0,0,0,H2
1371379508403,1371379508903,0,0,0,0,H2
1371379508903,1371379509403,0,0,0,0,H2
1371379509403,1371379509903,0,0,0,0,H2
1371379509903,1371379510403,0,0,0,0,H2
1371379510403,1371379510903,0,0,0,0,H2
1371379510903,1371379511403,0,0,0,0,H2
1371379511403,1371379511903,3,0,0,0,H3
1371379511903,1371379512403,3,0,0,0,H3
1371379512403,1371379512903,3,0,0,0,H3
1371379512903,1371379513403,3,0,0,0,H3
1371379513403,1371379513903,2,0,0,0,H3
1371379513903,1371379514403,0,2,0,0,H4
1371379514403,1371379514903,0,2,0,0,H4
1371379514903,1371379515403,1,1,0,0,H4
1371379515403,1371379515903,3,0,0,0,H3
1371379515903,1371379516403,1,0,0,0,H3
1371379516403,1371379516903,1,0,0,0,H3
1371379516903,1371379517403,3,0,0,0,H3
1371379517403,1371379517903,0,1,0,0,H4
1371379517903,1371379518403,0,0,0,0,H2
1371379518403,1371379518903,0,0,0,0,H2
1371379518903,1371379519403,0,0,0,0,H2
1371379519403,1371379519903,0,0,0,0,H2
1371379519903,1371379520403,0,0,0,0,H2
1371379520403,1371379520903,0,0,0,0,H2
1371379520903,1371379521403,0,0,0,0,H2
1371379521403,1371379521903,0,0,0,0,H2
1371379521903,1371379522403,0,0,0,0,H2
1371379522403,1371379522903,1,2,0,0,H4
1371379522903,1371379523403,2,0,0,0,H3
1371379523403,1371379523903,1,0,0,0,H3
1371379523903,1371379524403,0,0,0,0,H2
1371379524403,1371379524903,3,0,0,0,H3
1371379524903,1371379525403,2,1,0,0,H4
1371379525403,1371379525903,0,3,0,0,H4
1371379525903,1371379526403,0,2,0,0,H4
1371379526403,1371379526903,0,1,0,0,H4
1371379526903,1371379527403,2,0,0,0,H3
1371379527403,1371379527903,3,0,0,0,H3
1371379527903,1371379528403,3,0,0,0,H3
1371379528403,1371379528903,2,0,0,0,H3
1371379528903,1371379529403,2,0,0,0,H3
1371379529403,1371379529903,1,0,0,0,H3
1371379529903,1371379530403,3,0,0,0,H3
1371379530403,1371379530903,0,0,0,0,H2
1371379530903,1371379531403,0,0,0,0,H2
1371379531403,1371379531903,0,0,0,0,H2
1371379531903,1371379532403,0,0,0,0,H2
1371379532403,1371379532903,0,0,0,0,H2
1371379532903,1371379533403,0,0,0,0,H2
1371379533403,1371379533903,0,0,0,0,H2
1371379533903,1371379534403,0,0,0,0,H2
1371379534403,1371379534903,0,0,0,0,H2
1371379534903,1371379535403,0,0,0,0,H2
1371379535403,1371379535903,0,0,0,0,H2
1371379535903,1371379536403,0,0,0,0,H2
1371379536403,1371379536903,0,0,0,0,H2
1371379536903,1371379537403,0,0,0,0,H2
1371379537403,1371379537903,0,0,0,0,H2
1371379537903,1371379538403,0,0,0,0,H2
1371379538403,1371379538903,0,0,0,0,H2
1371379538903,1371379539403,0,0,0,0,H2
1371379539403,1371379539903,0,0,0,0,H2
1371379539903,1371379540403,0,0,0,0,H2
1371379540403,1371379540903,0,0,0,0,H2
1371379540903,1371379541403,0,0,0,0,H2
1371379541403,1371379541903,0,0,0,0,H2
1371379541903,1371379542403,0,0,0,0,H2
1371379542403,1371379542903,0,0,0,0,H2
1371379542903,1371379543403,0,0,0,0,H2
1371379543403,1371379543903,0,0,0,0,H2
1371379543903,1371379544403,0,0,0,0,H2
1371379544403,1371379544903,0,0,0,0,H2
1371379544903,1371379545403,1,0,0,0,H3
1371379545403,1371379545903,3,0,0,0,H3
1371379545903,1371379546403,3,0,0,0,H3
1371379546403,1371379546903,1,0,0,0,H3
1371379546903,1371379547403,0,0,0,0,H2
1371379547403,1371379547903,0,0,0,0,H2
1371379547903,1371379548403,0,0,0,0,H2
1371379548403,1371379548903,0,0,0,0,H2
1371379548903,1371379549403,0,0,0,0,H2
1371379549403,1371379549903,0,0,0,0,H2
1371379549903,1371379550403,0,0,0,0,H2
1371379550403,1371379550903,0,0,0,0,H2
1371379550903,1371379551403,0,0,0,0,H2
1371379551403,1371379551903,0,0,0,0,H2
1371379551903,1371379552403,0,0,0,0,H2
1371379552403,1371379552903,0,0,0,0,H2
1371379552903,1371379553403,0,0,0,0,H2
1371379553403,1371379553903,0,0,0,0,H2
1371379553903,1371379554403,0,0,0,0,H2
1371379554403,1371379554903,0,0,0,0,H2
1371379554903,1371379555403,0,0,0,0,H2
1371379555403,1371379555903,0,0,0,0,H2
1371379555903,1371379556403,0,0,0,0,H2
1371379556403,1371379556903,0,0,0,0,H2
1371379556903,1371379557403,0,0,0,0,H2
1371379557403,1371379557903,0,0,0,0,H2
1371379557903,1371379558403,0,0,0,0,H2
1371379558403,1371379558903,0,0,0,0,H2
1371379558903,1371379559403,0,0,0,0,H2
1371379559403,1371379559903,0,0,0,0,H2
1371379559903,1371379560403,0,0,0,0,H2
1371379560403,1371379560903,0,0,0,0,H2
1371379560903,1371379561403,0,0,0,0,H2
1371379561403,1371379561903,0,0,0,0,H2
1371379561903,1371379562403,0,0,0,0,H2
1371379562403,1371379562903,3,0,0,0,H3
1371379562903,1371379563403,1,0,0,0,H3
1371379563403,1371379563903,4,0,0,0,H3
1371379563903,1371379564403,1,0,0,0,H3
1371379564403,1371379564903,3,0,0,0,H3
1371379564903,1371379565403,3,0,0,0,H3
1371379565403,1371379565903,0,0,0,0,H2
1371379565903,1371379566403,0,0,0,0,H2
1371379566403,1371379566903,0,0,0,0,H2
1371379566903,1371379567403,0,0,0,0,H2
1371379567403,1371379567903,0,2,0,0,H4
1371379567903,1371379568403,0,1,0,0,H4
1371379568403,1371379568903,0,1,0,0,H4
1371379568903,1371379569403,1,0,0,0,H3
1371379569403,1371379569903,4,0,0,0,H3
1371379569903,1371379570403,1,0,0,0,H3
1371379570403,1371379570903,4,0,0,0,H3
1371379570903,1371379571403,0,0,0,0,H2
1371379571403,1371379571903,4,0,0,0,H3
1371379571903,1371379572403,3,0,0,0,H3
1371379572403,1371379572903,3,0,0,0,H3
1371379572903,1371379573403,0,0,0,0,H2
1371379573403,1371379573903,0,0,0,0,H2
1371379573903,1371379574403,0,0,0,0,H2
1371379574403,1371379574903,0,0,0,0,H2
1371379574903,1371379575403,0,0,0,0,H2
1371379575403,1371379575903,0,0,0,0,H2
1371379575903,1371379576403,0,0,0,0,H2
1371379576403,1371379576903,0,0,0,0,H2
1371379576903,1371379577403,0,0,0,0,H2
1371379577403,1371379577903,0,0,0,0,H2
1371379577903,1371379578403,0,0,0,0,H2
1371379578403,1371379578903,0,0,0,0,H2
1371379578903,1371379579403,0,0,0,0,H2
1371379579403,1371379579903,0,0,0,0,H2
1371379579903,1371379580403,0,0,0,0,H2
1371379580403,1371379580903,0,0,0,0,H2
1371379580903,1371379581403,0,0,0,0,H2
1371379581403,1371379581903,0,0,0,0,H2
1371379581903,1371379582403,0,0,0,0,H2
1371379582403,1371379582903,1,0,0,0,H3
1371379582903,1371379583403,3,0,0,0,H3
1371379583403,1371379583903,2,0,0,0,H3
1371379583903,1371379584403,0,0,0,0,H2
1371379584403,1371379584903,0,0,0,0,H2
1371379584903,1371379585403,0,0,0,0,H2
1371379585403,1371379585903,0,0,0,0,H2
1371379585903,1371379586403,0,0,0,0,H2
1371379586403,1371379586903,0,0,0,0,H2
1371379586903,1371379587403,0,0,0,0,H2
1371379587403,1371379587903,0,0,0,0,H2
1371379587903,1371379588403,0,0,0,0,H2
1371379588403,1371379588903,0,0,0,0,H2
1371379588903,1371379589403,0,0,0,0,H2
1371379589403,1371379589903,0,0,0,0,H2
1371379589903,1371379590403,0,0,0,0,H2
1371379590403,1371379590903,0,0,0,0,H2
1371379590903,1371379591403,0,0,0,0,H2
1371379591403,1371379591903,0,0,0,0,H2
1371379591903,1371379592403,0,0,0,0,H2
1371379592403,1371379592903,0,0,0,0,H2
1371379592903,1371379593403,0,0,0,0,H2
1371379593403,1371379593903,0,0,0,0,H2
1371379593903,1371379594403,0,0,0,0,H2
1371379594403,1371379594903,0,0,0,0,H2
1371379594903,1371379595403,0,0,0,0,H2
1371379595403,1371379595903,0,0,0,0,H2
1371379595903,1371379596403,0,0,0,0,H2
1371379596403,1371379596903,0,0,0,0,H2
1371379596903,1371379597403,0,0,0,0,H2
1371379597403,1371379597903,0,0,0,0,H2
1371379597903,1371379598403,0,0,0,0,H2
1371379598403,1371379598903,1,0,0,0,H3
1371379598903,1371379599403,0,0,0,0,H2
1371379599403,1371379599903,0,0,0,0,H2
1371379599903,1371379600403,0,0,0,0,H2
1371379600403,1371379600903,0,0,0,0,H2
1371379600903,1371379601403,0,0,0,0,H2
1371379601403,1371379601903,0,0,0,0,H2
1371379601903,1371379602403,0,0,0,0,H2
1371379602403,1371379602903,0,0,0,0,H2
1371379602903,1371379603403,0,0,0,0,H2
1371379603403,1371379603903,0,0,0,0,H2
1371379603903,1371379604403,0,0,0,0,H2
1371379604403,1371379604903,0,0,0,0,H2
1371379604903,1371379605403,0,0,0,0,H2
1371379605403,1371379605903,0,0,0,0,H2
1371379605903,1371379606403,0,0,0,0,H2
1371379606403,1371379606903,0,0,0,0,H2
1371379606903,1371379607403,0,0,0,0,H2
1371379607403,1371379607903,0,0,0,0,H2
1371379607903,1371379608403,0,0,0,0,H2
1371379608403,1371379608903,0,0,0,0,H2
1371379608903,1371379609403,0,0,0,0,H2
1371379609403,1371379609903,3,0,0,0,H3
1371379609903,1371379610403,6,0,0,0,H3
1371379610403,1371379610903,1,0,0,0,H3
1371379610903,1371379611403,1,0,0,0,H3
1371379611403,1371379611903,2,0,0,0,H3
1371379611903,1371379612403,0,0,0,0,H2
1371379612403,1371379612903,0,2,0,0,H4
1371379612903,1371379613403,0,4,0,0,H4
1371379613403,1371379613903,0,4,0,0,H4
1371379613903,1371379614403,0,4,0,0,H4
1371379614403,1371379614903,2,0,0,0,H3
1371379614903,1371379615403,3,0,0,0,H3
1371379615403,1371379615903,5,0,0,0,H3
1371379615903,1371379616403,1,0,0,0,H3
1371379616403,1371379616903,4,0,0,0,H3
1371379616903,1371379617403,3,0,0,0,H3
1371379617403,1371379617903,5,0,0,0,H3
1371379617903,1371379618403,2,0,0,0,H3
1371379618403,1371379618903,3,0,0,0,H3
1371379618903,1371379619403,0,0,0,0,H2
1371379619403,1371379619903,0,4,0,0,H4
1371379619903,1371379620403,0,0,0,0,H2
1371379620403,1371379620903,4,0,0,0,H3
1371379620903,1371379621403,5,0,0,0,H3
1371379621403,1371379621903,1,0,0,0,H3
1371379621903,1371379622403,3,0,0,0,H3
1371379622403,1371379622903,2,0,0,0,H3
1371379622903,1371379623403,1,0,0,0,H3
1371379623403,1371379623903,0,2,0,0,H4
1371379623903,1371379624403,0,2,0,0,H4
1371379624403,1371379624903,1,0,0,0,H3
1371379624903,1371379625403,0,0,0,0,H2
1371379625403,1371379625903,0,0,0,0,H2
1371379625903,1371379626403,0,0,0,0,H2
1371379626403,1371379626903,0,0,0,0,H2
1371379626903,1371379627403,0,0,0,0,H2
1371379627403,1371379627903,0,0,0,0,H2
1371379627903,1371379628403,0,0,0,0,H2
1371379628403,1371379628903,0,0,0,0,H2
1371379628903,1371379629403,0,0,0,0,H2
1371379629403,1371379629903,0,0,0,0,H2
1371379629903,1371379630403,0,0,0,0,H2
1371379630403,1371379630903,0,0,0,0,H2
1371379630903,1371379631403,0,0,0,0,H2
1371379631403,1371379631903,0,0,0,0,H2
1371379631903,1371379632403,0,0,0,0,H2
1371379632403,1371379632903,0,0,0,0,H2
1371379632903,1371379633403,0,0,0,0,H2
1371379633403,1371379633903,0,0,0,0,H2
1371379633903,1371379634403,0,0,0,0,H2
1371379634403,1371379634903,0,0,0,0,H2
1371379634903,1371379635403,0,0,0,0,H2
1371379635403,1371379635903,0,0,0,0,H2
1371379635903,1371379636403,0,0,0,0,H2
1371379636403,1371379636903,0,0,0,0,H2
1371379636903,1371379637403,0,0,0,0,H2
1371379637403,1371379637903,0,0,0,0,H2
1371379637903,1371379638403,0,0,0,0,H2
1371379638403,1371379638903,0,0,0,0,H2
1371379638903,1371379639403,0,0,0,0,H2
1371379639403,1371379639903,0,0,0,0,H2
1371379639903,1371379640403,0,0,0,0,H2
1371379640403,1371379640903,0,0,0,0,H2
1371379640903,1371379641403,0,0,0,0,H2
1371379641403,1371379641903,0,0,0,0,H2
1371379641903,1371379642403,0,0,0,0,H2
1371379642403,1371379642903,0,0,0,0,H2
1371379642903,1371379643403,0,0,0,0,H2
1371379643403,1371379643903,0,0,0,0,H2
1371379643903,1371379644403,0,0,0,0,H2
1371379644403,1371379644903,0,0,0,0,H2
1371379644903,1371379645403,0,0,0,0,H2
1371379645403,1371379645903,0,0,0,0,H2
1371379645903,1371379646403,0,0,0,0,H2
1371379646403,1371379646903,0,0,0,0,H2
1371379646903,1371379647403,0,0,0,0,H2
1371379647403,1371379647903,0,0,0,0,H2
1371379647903,1371379648403,0,0,0,0,H2
1371379648403,1371379648903,0,0,0,0,H2
1371379648903,1371379649403,0,0,0,0,H2
1371379649403,1371379649903,0,0,0,0,H2
1371379649903,1371379650403,0,0,0,0,H2
1371379650403,1371379650903,0,0,0,0,H2
1371379650903,1371379651403,0,0,0,0,H2
1371379651403,1371379651903,0,0,0,0,H2
1371379651903,1371379652403,0,0,0,0,H2
1371379652403,1371379652903,1,0,0,0,H3
1371379652903,1371379653403,3,0,0,0,H3
1371379653403,1371379653903,4,0,0,0,H3
1371379653903,1371379654403,2,0,0,0,H3
1371379654403,1371379654903,0,4,0,0,H4
1371379654903,1371379655403,0,2,0,0,H4
1371379655403,1371379655903,2,0,0,0,H3
1371379655903,1371379656403,5,0,0,0,H3
1371379656403,1371379656903,3,0,0,0,H3
1371379656903,1371379657403,4,0,0,0,H3
1371379657403,1371379657903,4,0,0,0,H3
1371379657903,1371379658403,0,0,0,0,H2
1371379658403,1371379658903,0,0,0,0,H2
1371379658903,1371379659403,0,0,0,0,H2
1371379659403,1371379659903,0,0,0,0,H2
1371379659903,1371379660403,0,0,0,0,H2
1371379660403,1371379660903,0,0,0,0,H2
1371379660903,1371379661403,0,0,0,0,H2
1371379661403,1371379661903,0,0,0,0,H2
1371379661903,1371379662403,0,0,0,0,H2
1371379662403,1371379662903,0,0,0,0,H2
1371379662903,1371379663403,0,0,0,0,H2
1371379663403,1371379663903,0,0,0,0,H2
1371379663903,1371379664403,0,0,0,0,H2
1371379664403,1371379664903,0,0,0,0,H2
1371379664903,1371379665403,0,0,0,0,H2
1371379665403,1371379665903,0,0,0,0,H2
1371379665903,1371379666403,0,0,0,0,H2
1371379666403,1371379666903,0,0,0,0,H2
1371379666903,1371379667403,0,0,0,0,H2
1371379667403,1371379667903,0,0,0,0,H2
1371379667903,1371379668403,0,0,0,0,H2
1371379668403,1371379668903,0,0,0,0,H2
1371379668903,1371379669403,0,0,0,0,H2
1371379669403,1371379669903,0,0,0,0,H2
1371379669903,1371379670403,0,0,0,0,H2
1371379670403,1371379670903,0,0,0,0,H2
1371379670903,1371379671403,2,0,0,0,H3
1371379671403,1371379671903,2,0,0,0,H3
1371379671903,1371379672403,3,0,0,0,H3
1371379672403,1371379672903,1,0,0,0,H3
1371379672903,1371379673403,0,0,0,0,H2
1371379673403,1371379673903,0,0,0,0,H2
1371379673903,1371379674403,1,0,0,0,H3
1371379674403,1371379674903,3,0,0,0,H3
1371379674903,1371379675403,2,0,0,0,H3
1371379675403,1371379675903,1,0,0,0,H3
1371379675903,1371379676403,0,0,0,0,H2
1371379676403,1371379676903,0,0,0,0,H2
1371379676903,1371379677403,0,0,0,0,H2
1371379677403,1371379677903,0,0,0,0,H2
1371379677903,1371379678403,0,0,0,0,H2
1371379678403,1371379678903,0,0,0,0,H2
1371379678903,1371379679403,0,0,0,0,H2
1371379679403,1371379679903,0,0,0,0,H2
1371379679903,1371379680403,0,0,0,0,H2
1371379680403,1371379680903,0,0,0,0,H2
1371379680903,1371379681403,0,0,0,0,H2
1371379681403,1371379681903,0,0,0,0,H2
1371379681903,1371379682403,0,0,0,0,H2
1371379682403,1371379682903,0,0,0,0,H2
1371379682903,1371379683403,0,0,0,0,H2
1371379683403,1371379683903,0,0,0,0,H2
1371379683903,1371379684403,0,0,0,0,H2
1371379684403,1371379684903,0,0,0,0,H2
1371379684903,1371379685403,0,0,0,0,H2
1371379685403,1371379685903,0,0,0,0,H2
1371379685903,1371379686403,0,0,0,0,H2
1371379686403,1371379686903,0,0,0,0,H2
1371379686903,1371379687403,0,0,0,0,H2
1371379687403,1371379687903,0,0,0,0,H2
1371379687903,1371379688403,0,0,0,0,H2
1371379688403,1371379688903,0,0,0,0,H2
1371379688903,1371379689403,0,0,0,0,H2
1371379689403,1371379689903,0,0,0,0,H2
1371379689903,1371379690403,0,0,0,0,H2
1371379690403,1371379690903,0,0,0,0,H2
1371379690903,1371379691403,0,0,0,0,H2
1371379691403,1371379691903,0,0,0,0,H2
1371379691903,1371379692403,0,0,0,0,H2
1371379692403,1371379692903,0,0,0,0,H2
1371379692903,1371379693403,1,0,0,0,H3
1371379693403,1371379693903,3,0,0,0,H3
1371379693903,1371379694403,2,0,0,0,H3
1371379694403,1371379694903,3,0,0,0,H3
1371379694903,1371379695403,3,0,0,0,H3
1371379695403,1371379695903,2,0,0,0,H3
1371379695903,1371379696403,4,0,0,0,H3
1371379696403,1371379696903,0,0,0,0,H2
1371379696903,1371379697403,2,0,0,0,H3
1371379697403,1371379697903,2,0,0,0,H3
1371379697903,1371379698403,3,0,0,0,H3
1371379698403,1371379698903,1,0,0,0,H3
1371379698903,1371379699403,1,0,0,0,H3
1371379699403,1371379699903,0,0,0,0,H2
1371379699903,1371379700403,0,0,0,0,H2
1371379700403,1371379700903,0,4,0,0,H4
1371379700903,1371379701403,0,3,0,0,H4
1371379701403,1371379701903,0,3,0,0,H4
1371379701903,1371379702403,0,1,0,0,H4
1371379702403,1371379702903,0,1,0,0,H4
1371379702903,1371379703403,0,0,0,0,H2
1371379703403,1371379703903,4,0,0,0,H3
1371379703903,1371379704403,2,0,0,0,H3
1371379704403,1371379704903,0,0,0,0,H2
1371379704903,1371379705403,0,0,0,0,H2
1371379705403,1371379705903,0,1,0,0,H4
1371379705903,1371379706403,0,2,0,0,H4
1371379706403,1371379706903,0,0,0,0,H2
1371379706903,1371379707403,0,0,0,0,H2
1371379707403,1371379707903,0,0,0,0,H2
1371379707903,1371379708403,0,1,0,0,H4
1371379708403,1371379708903,0,0,0,0,H2
1371379708903,1371379709403,0,0,0,0,H2
1371379709403,1371379709903,0,0,0,0,H2
1371379709903,1371379710403,0,0,0,0,H2
1371379710403,1371379710903,0,0,0,0,H2
1371379710903,1371379711403,0,0,0,0,H2
1371379711403,1371379711903,0,0,0,0,H2
1371379711903,1371379712403,0,0,0,0,H2
1371379712403,1371379712903,0,0,0,0,H2
1371379712903,1371379713403,0,0,0,0,H2
1371379713403,1371379713903,0,0,0,0,H2
1371379713903,1371379714403,0,0,0,0,H2
1371379714403,1371379714903,0,0,0,0,H2
1371379714903,1371379715403,0,0,0,0,H2
1371379715403,1371379715903,0,0,0,0,H2
1371379715903,1371379716403,0,0,0,0,H2
1371379716403,1371379716903,0,0,0,0,H2
1371379716903,1371379717403,4,0,0,0,H3
1371379717403,1371379717903,1,0,0,0,H3
1371379717903,1371379718403,2,0,0,0,H3
1371379718403,1371379718903,0,0,0,0,H2
1371379718903,1371379719403,0,0,0,0,H2
1371379719403,1371379719903,0,0,0,0,H2
1371379719903,1371379720403,0,0,0,0,H2
1371379720403,1371379720903,0,0,0,0,H2
